Transaction_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Region,Product_Category,Product_Name,Quantity_Ordered,Unit_Price,Unit_Cost,Discount_Applied,Shipping_Cost,Payment_Method,Order_Status,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Day_of_Week,Is_Weekend,Delivery_Duration_Days,Gross_Sales_Amount,Discount_Amount,Net_Sales_Amount,Total_COGS,Gross_Profit,Profit_Margin_Pct,Customer_Age_Group,Order_Value_Tier
ORD-101262,2024-07-29,2024-08-04,CUST-3437,Customer_3437,32,Other,United States,Home & Kitchen,Robot Vacuum Cleaner,4,309.31,130.0,0.1,6.92,Debit Card,Shipped,2024,7,July,Q3,Monday,0,6,1237.24,123.72,1113.52,520.0,593.52,53.3,Millennial (25-39),VIP Enterprise Tier
ORD-110595,2024-12-25,2024-12-26,CUST-2461,Customer_2461,75,Non-Binary,Australia,Beauty & Personal Care,Ionic Hair Dryer,5,71.84,28.0,0.0,21.83,Cash on Delivery,Processing,2024,12,December,Q4,Wednesday,0,1,359.2,0.0,359.2,140.0,219.2,61.02,Boomer+ (60+),Premium Tier
ORD-100361,2025-10-25,2025-10-26,CUST-2948,Customer_2948,46,Other,Japan,Clothing & Apparel,Merino Wool Sweater,8,86.52,32.0,0.2,16.55,PayPal,Processing,2025,10,October,Q4,Saturday,1,1,692.16,138.43,553.73,256.0,297.73,53.77,Gen X (40-59),VIP Enterprise Tier
ORD-110891,2025-03-17,2025-03-19,CUST-2149,Customer_2149,33,Female,Canada,Beauty & Personal Care,Sunscreen SPF 50+,1,22.49,6.0,0.15,18.73,Credit Card,Refunded,2025,3,March,Q1,Monday,0,2,22.49,3.37,19.12,6.0,13.12,68.62,Millennial (25-39),Budget Tier
ORD-100400,2024-08-19,2024-08-23,CUST-1920,Customer_1920,19,Other,Japan,Home & Kitchen,Stainless Steel Cookware Set,4,155.82,65.0,0.3,23.51,Credit Card,Shipped,2024,8,August,Q3,Monday,0,4,623.28,186.98,436.3,260.0,176.3,40.41,Gen Z (<25),Premium Tier
ORD-101881,2024-03-28,2024-04-02,CUST-1084,Customer_1084,34,Non-Binary,United States,Home & Kitchen,Robot Vacuum Cleaner,7,298.75,130.0,0.2,17.86,Cash on Delivery,Shipped,2024,3,March,Q1,Thursday,0,5,2091.25,418.25,1673.0,910.0,763.0,45.61,Millennial (25-39),VIP Enterprise Tier
ORD-111684,2024-02-17,2024-02-20,CUST-2129,Customer_2129,22,Female,Germany,Clothing & Apparel,Waterproof Winter Jacket,7,122.74,48.0,0.15,13.33,Credit Card,Cancelled,2024,2,February,Q1,Saturday,1,3,859.18,128.88,730.3,336.0,394.3,53.99,Gen Z (<25),VIP Enterprise Tier
ORD-109590,2024-07-26,2024-07-27,CUST-2237,Customer_2237,22,Female,Canada,Clothing & Apparel,Casual Cotton T-Shirt,1,25.1,7.0,0.05,18.73,Bank Transfer,Delivered,2024,7,July,Q3,Friday,0,1,25.1,1.26,23.84,7.0,16.84,70.64,Gen Z (<25),Budget Tier
ORD-106334,2025-02-06,2025-02-13,CUST-2235,Customer_2235,46,Non-Binary,United Kingdom,Clothing & Apparel,Merino Wool Sweater,1,88.72,32.0,0.2,10.54,Credit Card,Delivered,2025,2,February,Q1,Thursday,0,7,88.72,17.74,70.98,32.0,38.98,54.92,Gen X (40-59),Budget Tier
ORD-110102,2025-07-06,2025-07-11,CUST-2038,Customer_2038,53,Non-Binary,United Kingdom,Clothing & Apparel,Waterproof Winter Jacket,4,114.4,48.0,0.15,9.26,Credit Card,Refunded,2025,7,July,Q3,Sunday,1,5,457.6,68.64,388.96,192.0,196.96,50.64,Gen X (40-59),Premium Tier
ORD-111982,2024-05-28,2024-05-30,CUST-2324,Customer_2324,40,Male,Australia,Clothing & Apparel,Casual Cotton T-Shirt,2,24.44,7.0,0.25,19.13,Credit Card,Refunded,2024,5,May,Q2,Tuesday,0,2,48.88,12.22,36.66,14.0,22.66,61.81,Gen X (40-59),Budget Tier
ORD-103034,2024-12-19,2024-12-22,CUST-2396,Customer_2396,58,Other,United States,Books & Stationery,Ergonomic Fountain Pen Set,4,32.55,9.0,0.15,11.22,PayPal,Delivered,2024,12,December,Q4,Thursday,0,3,130.2,19.53,110.67,36.0,74.67,67.47,Gen X (40-59),Standard Tier
ORD-101733,2024-05-12,2024-05-13,CUST-1219,Customer_1219,47,Female,India,Electronics,Smartphone Pro,2,408.09000000000003,450.0,0.25,10.14,Debit Card,Returned,2024,5,May,Q2,Sunday,1,1,816.18,204.04,612.14,900.0,-287.86,-47.03,Gen X (40-59),VIP Enterprise Tier
ORD-105962,2024-12-09,2024-12-15,CUST-3434,Customer_3434,71,Male,United Kingdom,Home & Kitchen,Blender & Smoothie Maker,6,58.15,22.0,0.25,24.68,PayPal,Delivered,2024,12,December,Q4,Monday,0,6,348.9,87.22,261.68,132.0,129.68,49.56,Boomer+ (60+),Premium Tier
ORD-105768,2025-11-13,2025-11-20,CUST-2639,Customer_2639,35,Female,United States,Clothing & Apparel,Breathable Running Shoes,2,105.57,42.0,0.15,19.7,Credit Card,Returned,2025,11,November,Q4,Thursday,0,7,211.14,31.67,179.47,84.0,95.47,53.2,Millennial (25-39),Standard Tier
ORD-110294,2025-11-07,2025-11-12,CUST-1349,Customer_1349,68,Female,Australia,Electronics,Wireless Earbuds,6,135.91,45.0,0.05,6.75,Credit Card,Shipped,2025,11,November,Q4,Friday,0,5,815.46,40.77,774.69,270.0,504.69,65.15,Boomer+ (60+),VIP Enterprise Tier
ORD-108952,2025-08-17,2025-08-18,CUST-2888,Customer_2888,32,Other,Japan,Clothing & Apparel,Waterproof Winter Jacket,5,119.55,48.0,0.25,12.06,Debit Card,Delivered,2025,8,August,Q3,Sunday,1,1,597.75,149.44,448.31,240.0,208.31,46.47,Millennial (25-39),Premium Tier
ORD-108848,2024-05-14,2024-05-18,CUST-1742,Customer_1742,58,Female,United States,Beauty & Personal Care,Sunscreen SPF 50+,7,21.03,6.0,0.25,21.62,Credit Card,Returned,2024,5,May,Q2,Tuesday,0,4,147.21,36.8,110.41,42.0,68.41,61.96,Gen X (40-59),Standard Tier
ORD-107572,2025-03-16,2025-03-17,CUST-2268,Customer_2268,48,Other,United Kingdom,Books & Stationery,Business Strategy Guide,6,24.54,6.0,0.3,18.04,Apple Pay,Delivered,2025,3,March,Q1,Sunday,1,1,147.24,44.17,103.07,36.0,67.07,65.07,Gen X (40-59),Standard Tier
ORD-105268,2024-05-20,2024-05-23,CUST-2511,Customer_2511,74,Female,United States,Home & Kitchen,Espresso Coffee Maker,4,199.55,90.0,0.0,5.04,Debit Card,Returned,2024,5,May,Q2,Monday,0,3,798.2,0.0,798.2,360.0,438.2,54.9,Boomer+ (60+),VIP Enterprise Tier
ORD-101040,2024-10-18,2024-10-22,CUST-3486,Customer_3486,44,Female,India,Home & Kitchen,Stainless Steel Cookware Set,6,151.15,65.0,0.05,7.93,Debit Card,Returned,2024,10,October,Q4,Friday,0,4,906.9,45.34,861.56,390.0,471.56,54.73,Gen X (40-59),VIP Enterprise Tier
ORD-108541,2024-03-11,2024-03-16,CUST-1571,Customer_1571,24,Female,Canada,Home & Kitchen,Robot Vacuum Cleaner,6,301.76,130.0,0.0,15.23,Cash on Delivery,Refunded,2024,3,March,Q1,Monday,0,5,1810.56,0.0,1810.56,780.0,1030.56,56.92,Gen Z (<25),VIP Enterprise Tier
ORD-103315,2025-11-07,2025-11-14,CUST-1627,Customer_1627,52,Other,Australia,Beauty & Personal Care,Organic Moisturizing Cream,6,28.15,8.0,0.15,22.44,PayPal,Returned,2025,11,November,Q4,Friday,0,7,168.9,25.34,143.56,48.0,95.56,66.56,Gen X (40-59),Standard Tier
ORD-101517,2025-04-19,2025-04-20,CUST-1638,Customer_1638,67,Female,United Kingdom,Beauty & Personal Care,Ionic Hair Dryer,3,75.24,28.0,0.05,9.15,Cash on Delivery,Shipped,2025,4,April,Q2,Saturday,1,1,225.72,11.29,214.43,84.0,130.43,60.83,Boomer+ (60+),Premium Tier
ORD-110562,2024-10-25,2024-10-30,CUST-2527,Customer_2527,33,Male,United States,Beauty & Personal Care,Sonic Electric Toothbrush,2,51.51,16.0,0.05,12.72,PayPal,Delivered,2024,10,October,Q4,Friday,0,5,103.02,5.15,97.87,32.0,65.87,67.3,Millennial (25-39),Budget Tier
ORD-104094,2025-10-05,2025-10-08,CUST-3235,Customer_3235,55,Female,India,Clothing & Apparel,Merino Wool Sweater,7,87.74,32.0,0.05,15.64,Bank Transfer,Refunded,2025,10,October,Q4,Sunday,1,3,614.18,30.71,583.47,224.0,359.47,61.61,Gen X (40-59),VIP Enterprise Tier
ORD-107333,2024-08-27,2024-09-01,CUST-2620,Customer_2620,19,Other,United Kingdom,Clothing & Apparel,Waterproof Winter Jacket,1,119.45,48.0,0.15,18.45,Bank Transfer,Shipped,2024,8,August,Q3,Tuesday,0,5,119.45,17.92,101.53,48.0,53.53,52.72,Gen Z (<25),Standard Tier
ORD-102752,2025-04-24,2025-04-27,CUST-1094,Customer_1094,60,Female,United Kingdom,Clothing & Apparel,Breathable Running Shoes,2,110.66,42.0,0.15,14.47,Debit Card,Shipped,2025,4,April,Q2,Thursday,0,3,221.32,33.2,188.12,84.0,104.12,55.35,Boomer+ (60+),Standard Tier
ORD-111677,2024-07-16,2024-07-22,CUST-1825,Customer_1825,26,Other,France,Home & Kitchen,Air Purifier HEPA,4,122.22,50.0,0.1,9.17,Credit Card,Processing,2024,7,July,Q3,Tuesday,0,6,488.88,48.89,439.99,200.0,239.99,54.54,Millennial (25-39),Premium Tier
ORD-110108,2024-03-05,2024-03-07,CUST-3341,Customer_3341,44,Female,France,Electronics,Wireless Earbuds,6,136.14,45.0,0.2,9.93,Apple Pay,Shipped,2024,3,March,Q1,Tuesday,0,2,816.84,163.37,653.47,270.0,383.47,58.68,Gen X (40-59),VIP Enterprise Tier
ORD-105345,2024-06-15,2024-06-19,CUST-2159,Customer_2159,32,Male,United Kingdom,Electronics,Smartphone Pro,3,408.09000000000003,450.0,0.0,17.25,Credit Card,Returned,2024,6,June,Q2,Saturday,1,4,1224.27,0.0,1224.27,1350.0,-125.73,-10.27,Millennial (25-39),VIP Enterprise Tier
ORD-108974,2025-01-25,2025-02-01,CUST-1408,Customer_1408,58,Male,Germany,Clothing & Apparel,Breathable Running Shoes,1,112.26,42.0,0.25,9.17,Bank Transfer,Cancelled,2025,1,January,Q1,Saturday,1,7,112.26,28.06,84.2,42.0,42.2,50.12,Gen X (40-59),Budget Tier
ORD-103838,2025-02-08,2025-02-13,CUST-1966,Customer_1966,38,Male,United Kingdom,Books & Stationery,Hardcover Productivity Journal,8,18.5,4.5,0.3,14.83,Bank Transfer,Shipped,2025,2,February,Q1,Saturday,1,5,148.0,44.4,103.6,36.0,67.6,65.25,Millennial (25-39),Standard Tier
ORD-103155,2025-04-26,2025-05-02,CUST-2089,Customer_2089,51,Male,United States,Clothing & Apparel,Casual Cotton T-Shirt,8,25.92,7.0,0.0,17.72,PayPal,Shipped,2025,4,April,Q2,Saturday,1,6,207.36,0.0,207.36,56.0,151.36,72.99,Gen X (40-59),Standard Tier
ORD-111700,2024-09-13,2024-09-16,CUST-2572,Customer_2572,71,Female,United Kingdom,Clothing & Apparel,Slim-Fit Denim Jeans,3,65.43,24.0,0.05,14.72,Cash on Delivery,Shipped,2024,9,September,Q3,Friday,0,3,196.29,9.81,186.48,72.0,114.48,61.39,Boomer+ (60+),Standard Tier
ORD-108217,2024-12-26,2024-12-29,CUST-1470,Customer_1470,43,Other,United Kingdom,Electronics,4K Ultra Monitor,3,345.01,190.0,0.0,19.71,Debit Card,Refunded,2024,12,December,Q4,Thursday,0,3,1035.03,0.0,1035.03,570.0,465.03,44.93,Gen X (40-59),VIP Enterprise Tier
ORD-100291,2024-04-22,2024-04-24,CUST-1461,Customer_1461,57,Male,United States,Beauty & Personal Care,Ionic Hair Dryer,3,77.95,28.0,0.1,21.21,Credit Card,Shipped,2024,4,April,Q2,Monday,0,2,233.85,23.38,210.47,84.0,126.47,60.09,Gen X (40-59),Premium Tier
ORD-105354,2024-07-16,2024-07-22,CUST-2198,Customer_2198,72,Male,United States,Clothing & Apparel,Merino Wool Sweater,7,81.77,32.0,0.1,21.12,Credit Card,Refunded,2024,7,July,Q3,Tuesday,0,6,572.39,57.24,515.15,224.0,291.15,56.52,Boomer+ (60+),VIP Enterprise Tier
ORD-104955,2025-08-24,2025-08-26,CUST-2450,Customer_2450,42,Male,United States,Home & Kitchen,Air Purifier HEPA,5,121.49,50.0,0.1,21.55,Cash on Delivery,Delivered,2025,8,August,Q3,Sunday,1,2,607.45,60.74,546.71,250.0,296.71,54.27,Gen X (40-59),VIP Enterprise Tier
ORD-107600,2024-08-25,2024-09-01,CUST-2452,Customer_2452,36,Male,United Kingdom,Home & Kitchen,Blender & Smoothie Maker,2,62.59,22.0,0.25,13.95,Apple Pay,Shipped,2024,8,August,Q3,Sunday,1,7,125.18,31.3,93.88,44.0,49.88,53.13,Millennial (25-39),Budget Tier
ORD-105222,2025-07-05,2025-07-08,CUST-1479,Customer_1479,30,Male,Canada,Books & Stationery,Artist Sketchbook Pack,8,14.57,3.5,0.3,22.01,Credit Card,Delivered,2025,7,July,Q3,Saturday,1,3,116.56,34.97,81.59,28.0,53.59,65.68,Millennial (25-39),Budget Tier
ORD-104078,2025-11-24,2025-12-01,CUST-3139,Customer_3139,39,Female,United States,Books & Stationery,Data Science Handbook (Hardcover),7,54.29,20.0,0.3,8.04,PayPal,Returned,2025,11,November,Q4,Monday,0,7,380.03,114.01,266.02,140.0,126.02,47.37,Millennial (25-39),Premium Tier
ORD-107406,2024-03-24,2024-03-31,CUST-1164,Customer_1164,18,Other,United States,Electronics,Wireless Earbuds,5,133.66,45.0,0.1,15.035,Apple Pay,Cancelled,2024,3,March,Q1,Sunday,1,7,668.3,66.83,601.47,225.0,376.47,62.59,Gen Z (<25),VIP Enterprise Tier
ORD-112196,2025-06-03,2025-06-07,CUST-2605,Customer_2605,45,Female,United States,Beauty & Personal Care,Organic Moisturizing Cream,8,27.71,8.0,0.25,5.45,Apple Pay,Returned,2025,6,June,Q2,Tuesday,0,4,221.68,55.42,166.26,64.0,102.26,61.51,Gen X (40-59),Standard Tier
ORD-109945,2025-05-26,2025-06-02,CUST-1787,Customer_1787,72,Non-Binary,United States,Clothing & Apparel,Slim-Fit Denim Jeans,5,66.95,24.0,0.015,17.21,Credit Card,Delivered,2025,5,May,Q2,Monday,0,7,334.75,5.02,329.73,120.0,209.73,63.61,Boomer+ (60+),Premium Tier
ORD-111438,2024-09-13,2024-09-16,CUST-3471,Customer_3471,56,Female,France,Electronics,Smartphone Pro,5,408.09000000000003,450.0,0.0,11.73,PayPal,Cancelled,2024,9,September,Q3,Friday,0,3,2040.45,0.0,2040.45,2250.0,-209.55,-10.27,Gen X (40-59),VIP Enterprise Tier
ORD-102472,2025-04-23,2025-04-25,CUST-1729,Customer_1729,46,Female,Unknown,Electronics,4K Ultra Monitor,8,338.56,190.0,0.2,14.52,PayPal,Refunded,2025,4,April,Q2,Wednesday,0,2,2708.48,541.7,2166.78,1520.0,646.78,29.85,Gen X (40-59),VIP Enterprise Tier
ORD-100519,2025-02-07,2025-02-08,CUST-1757,Customer_1757,70,Female,Germany,Home & Kitchen,Blender & Smoothie Maker,7,57.65,22.0,0.3,16.41,PayPal,Shipped,2025,2,February,Q1,Friday,0,1,403.55,121.06,282.49,154.0,128.49,45.48,Boomer+ (60+),Premium Tier
ORD-108791,2024-06-17,2024-06-22,CUST-3408,Customer_3408,65,Other,Japan,Clothing & Apparel,Breathable Running Shoes,2,106.56,42.0,0.2,24.26,Credit Card,Delivered,2024,6,June,Q2,Monday,0,5,213.12,42.62,170.5,84.0,86.5,50.73,Boomer+ (60+),Standard Tier
ORD-110213,2025-10-11,2025-10-17,CUST-3476,Customer_3476,38,Male,India,Home & Kitchen,Blender & Smoothie Maker,7,57.05,22.0,0.3,23.65,PayPal,Shipped,2025,10,October,Q4,Saturday,1,6,399.35,119.8,279.55,154.0,125.55,44.91,Millennial (25-39),Premium Tier
ORD-109202,2024-05-17,2024-05-21,CUST-3010,Customer_3010,31,Non-Binary,Canada,Clothing & Apparel,Slim-Fit Denim Jeans,1,61.86,24.0,0.3,18.04,Credit Card,Cancelled,2024,5,May,Q2,Friday,0,4,61.86,18.56,43.3,24.0,19.3,44.57,Millennial (25-39),Budget Tier
ORD-110196,2024-02-23,2024-02-24,CUST-2962,Customer_2962,18,Other,Canada,Electronics,Smartphone Pro,1,408.09000000000003,450.0,0.0,7.81,Cash on Delivery,Cancelled,2024,2,February,Q1,Friday,0,1,408.09,0.0,408.09,450.0,-41.91,-10.27,Gen Z (<25),Premium Tier
ORD-110253,2024-09-21,2024-09-28,CUST-1622,Customer_1622,21,Male,India,Clothing & Apparel,Casual Cotton T-Shirt,6,25.02,7.0,0.25,8.51,Credit Card,Delivered,2024,9,September,Q3,Saturday,1,7,150.12,37.53,112.59,42.0,70.59,62.7,Gen Z (<25),Standard Tier
ORD-107947,2024-02-02,2024-02-04,CUST-1831,Customer_1831,64,Male,Germany,Home & Kitchen,Blender & Smoothie Maker,8,62.72,22.0,0.3,15.035,Debit Card,Shipped,2024,2,February,Q1,Friday,0,2,501.76,150.53,351.23,176.0,175.23,49.89,Boomer+ (60+),Premium Tier
ORD-107234,2024-12-07,2024-12-14,CUST-2425,Customer_2425,26,Male,India,Clothing & Apparel,Slim-Fit Denim Jeans,1,65.91,24.0,0.0,12.84,Credit Card,Refunded,2024,12,December,Q4,Saturday,1,7,65.91,0.0,65.91,24.0,41.91,63.59,Millennial (25-39),Budget Tier
ORD-101670,2024-11-08,2024-11-15,CUST-2427,Customer_2427,30,Male,France,Electronics,Wireless Earbuds,5,126.83,45.0,0.2,23.65,Credit Card,Processing,2024,11,November,Q4,Friday,0,7,634.15,126.83,507.32,225.0,282.32,55.65,Millennial (25-39),VIP Enterprise Tier
ORD-105227,2025-05-21,2025-05-28,CUST-1171,Customer_1171,34,Other,United States,Home & Kitchen,Air Purifier HEPA,5,124.21,50.0,0.1,17.98,Debit Card,Shipped,2025,5,May,Q2,Wednesday,0,7,621.05,62.1,558.95,250.0,308.95,55.27,Millennial (25-39),VIP Enterprise Tier
ORD-110508,2025-12-01,2025-12-08,CUST-2853,Customer_2853,63,Other,United States,Books & Stationery,Business Strategy Guide,2,24.16,6.0,0.2,13.71,Credit Card,Cancelled,2025,12,December,Q4,Monday,0,7,48.32,9.66,38.66,12.0,26.66,68.96,Boomer+ (60+),Budget Tier
ORD-106111,2025-03-23,2025-03-26,CUST-2980,Customer_2980,49,Female,United Kingdom,Home & Kitchen,Stainless Steel Cookware Set,7,151.64,65.0,0.25,9.71,Credit Card,Shipped,2025,3,March,Q1,Sunday,1,3,1061.48,265.37,796.11,455.0,341.11,42.85,Gen X (40-59),VIP Enterprise Tier
ORD-100750,2024-05-18,2024-05-21,CUST-3388,Customer_3388,51,Female,United States,Clothing & Apparel,Waterproof Winter Jacket,8,122.37,48.0,0.2,8.74,Credit Card,Delivered,2024,5,May,Q2,Saturday,1,3,978.96,195.79,783.17,384.0,399.17,50.97,Gen X (40-59),VIP Enterprise Tier
ORD-101176,2024-02-18,2024-02-25,CUST-3072,Customer_3072,71,Female,United Kingdom,Clothing & Apparel,Merino Wool Sweater,5,80.91,32.0,0.0,7.55,Credit Card,Cancelled,2024,2,February,Q1,Sunday,1,7,404.55,0.0,404.55,160.0,244.55,60.45,Boomer+ (60+),Premium Tier
ORD-103108,2025-08-24,2025-08-25,CUST-2314,Customer_2314,54,Other,Japan,Books & Stationery,Business Strategy Guide,7,25.63,6.0,0.2,9.43,Bank Transfer,Delivered,2025,8,August,Q3,Sunday,1,1,179.41,35.88,143.53,42.0,101.53,70.74,Gen X (40-59),Standard Tier
ORD-105039,2025-11-04,2025-11-09,CUST-2717,Customer_2717,18,Female,India,Books & Stationery,Data Science Handbook (Hardcover),1,54.08,20.0,0.1,14.67,Credit Card,Shipped,2025,11,November,Q4,Tuesday,0,5,54.08,5.41,48.67,20.0,28.67,58.91,Gen Z (<25),Budget Tier
ORD-106465,2024-11-06,2024-11-07,CUST-2673,Customer_2673,63,Female,United Kingdom,Electronics,Gaming Mechanical Keyboard,2,86.4,35.0,0.05,13.27,Apple Pay,Returned,2024,11,November,Q4,Wednesday,0,1,172.8,8.64,164.16,70.0,94.16,57.36,Boomer+ (60+),Standard Tier
ORD-101403,2025-02-02,2025-02-05,CUST-1397,Customer_1397,54,Female,Canada,Books & Stationery,Artist Sketchbook Pack,6,14.61,3.5,0.0,18.38,Credit Card,Delivered,2025,2,February,Q1,Sunday,1,3,87.66,0.0,87.66,21.0,66.66,76.04,Gen X (40-59),Budget Tier
ORD-103847,2024-01-01,2024-01-04,CUST-2924,Customer_2924,37,Female,United States,Books & Stationery,Artist Sketchbook Pack,2,15.44,3.5,0.05,24.07,Bank Transfer,Shipped,2024,1,January,Q1,Monday,0,3,30.88,1.54,29.34,7.0,22.34,76.14,Millennial (25-39),Budget Tier
ORD-103510,2024-09-27,2024-09-29,CUST-2062,Customer_2062,56,Male,India,Electronics,4K Ultra Monitor,2,364.99,190.0,0.05,18.88,Debit Card,Cancelled,2024,9,September,Q3,Friday,0,2,729.98,36.5,693.48,380.0,313.48,45.2,Gen X (40-59),VIP Enterprise Tier
ORD-104502,2025-06-05,2025-06-09,CUST-2281,Customer_2281,47,Male,United States,Beauty & Personal Care,Sunscreen SPF 50+,5,22.42,6.0,0.0,7.4,PayPal,Returned,2025,6,June,Q2,Thursday,0,4,112.1,0.0,112.1,30.0,82.1,73.24,Gen X (40-59),Standard Tier
ORD-104833,2025-04-29,2025-05-05,CUST-2853,Customer_2853,18,Male,India,Beauty & Personal Care,Sonic Electric Toothbrush,2,50.98,16.0,0.1,11.92,Credit Card,Delivered,2025,4,April,Q2,Tuesday,0,6,101.96,10.2,91.76,32.0,59.76,65.13,Gen Z (<25),Budget Tier
ORD-103998,2025-05-05,2025-05-10,CUST-1729,Customer_1729,49,Female,United Kingdom,Electronics,Smartphone Pro,7,408.09000000000003,450.0,0.15,20.29,Bank Transfer,Shipped,2025,5,May,Q2,Monday,0,5,2856.63,428.49,2428.14,3150.0,-721.86,-29.73,Gen X (40-59),VIP Enterprise Tier
ORD-107758,2024-06-08,2024-06-13,CUST-1483,Customer_1483,25,Non-Binary,United Kingdom,Beauty & Personal Care,Sonic Electric Toothbrush,8,49.5,16.0,0.3,19.98,Credit Card,Delivered,2024,6,June,Q2,Saturday,1,5,396.0,118.8,277.2,128.0,149.2,53.82,Millennial (25-39),Premium Tier
ORD-108139,2024-09-17,2024-09-22,CUST-2641,Customer_2641,36,Female,United States,Books & Stationery,Hardcover Productivity Journal,1,17.67,4.5,0.05,24.39,Cash on Delivery,Shipped,2024,9,September,Q3,Tuesday,0,5,17.67,0.88,16.79,4.5,12.29,73.2,Millennial (25-39),Budget Tier
ORD-100773,2024-12-19,2024-12-26,CUST-2604,Customer_2604,59,Female,United States,Electronics,Gaming Mechanical Keyboard,2,88.95,35.0,0.2,9.34,Credit Card,Delivered,2024,12,December,Q4,Thursday,0,7,177.9,35.58,142.32,70.0,72.32,50.82,Gen X (40-59),Standard Tier
ORD-108264,2025-05-27,2025-05-31,CUST-2653,Customer_2653,63,Non-Binary,United Kingdom,Books & Stationery,Business Strategy Guide,3,24.33,6.0,0.0,16.03,Credit Card,Returned,2025,5,May,Q2,Tuesday,0,4,72.99,0.0,72.99,18.0,54.99,75.34,Boomer+ (60+),Budget Tier
ORD-107316,2024-08-03,2024-08-05,CUST-2730,Customer_2730,22,Non-Binary,Japan,Clothing & Apparel,Waterproof Winter Jacket,7,123.26,48.0,0.15,24.56,Cash on Delivery,Delivered,2024,8,August,Q3,Saturday,1,2,862.82,129.42,733.4,336.0,397.4,54.19,Gen Z (<25),VIP Enterprise Tier
ORD-105226,2025-05-12,2025-05-14,CUST-2731,Customer_2731,24,Male,India,Clothing & Apparel,Breathable Running Shoes,4,108.43,42.0,0.0,17.41,Apple Pay,Delivered,2025,5,May,Q2,Monday,0,2,433.72,0.0,433.72,168.0,265.72,61.27,Gen Z (<25),Premium Tier
ORD-111840,2024-11-02,2024-11-09,CUST-3090,Customer_3090,29,Other,Canada,Beauty & Personal Care,Organic Moisturizing Cream,4,29.2,8.0,0.0,9.71,Apple Pay,Returned,2024,11,November,Q4,Saturday,1,7,116.8,0.0,116.8,32.0,84.8,72.6,Millennial (25-39),Standard Tier
ORD-108780,2024-01-30,2024-02-04,CUST-1421,Customer_1421,50,Other,Germany,Beauty & Personal Care,Ionic Hair Dryer,6,71.3,28.0,0.15,24.41,Credit Card,Refunded,2024,1,January,Q1,Tuesday,0,5,427.8,64.17,363.63,168.0,195.63,53.8,Gen X (40-59),Premium Tier
ORD-107175,2024-05-14,2024-05-15,CUST-1058,Customer_1058,47,Non-Binary,Canada,Home & Kitchen,Air Purifier HEPA,5,118.43,50.0,0.05,16.46,PayPal,Shipped,2024,5,May,Q2,Tuesday,0,1,592.15,29.61,562.54,250.0,312.54,55.56,Gen X (40-59),VIP Enterprise Tier
ORD-112143,2024-12-28,2025-01-04,CUST-3425,Customer_3425,68,Female,Unknown,Home & Kitchen,Espresso Coffee Maker,7,197.29,90.0,0.25,12.27,Credit Card,Shipped,2024,12,December,Q4,Saturday,1,7,1381.03,345.26,1035.77,630.0,405.77,39.18,Boomer+ (60+),VIP Enterprise Tier
ORD-100745,2025-05-24,2025-05-31,CUST-1120,Customer_1120,47,Male,United Kingdom,Home & Kitchen,Espresso Coffee Maker,7,207.91,90.0,0.0,20.36,PayPal,Cancelled,2025,5,May,Q2,Saturday,1,7,1455.37,0.0,1455.37,630.0,825.37,56.71,Gen X (40-59),VIP Enterprise Tier
ORD-106922,2024-08-23,2024-08-30,CUST-2641,Customer_2641,37,Female,Australia,Electronics,Gaming Mechanical Keyboard,5,91.25,35.0,0.0,7.75,Apple Pay,Cancelled,2024,8,August,Q3,Friday,0,7,456.25,0.0,456.25,175.0,281.25,61.64,Millennial (25-39),Premium Tier
ORD-107388,2024-05-27,2024-06-01,CUST-2661,Customer_2661,49,Non-Binary,Germany,Books & Stationery,Data Science Handbook (Hardcover),2,54.77,20.0,0.3,19.25,Credit Card,Delivered,2024,5,May,Q2,Monday,0,5,109.54,32.86,76.68,40.0,36.68,47.84,Gen X (40-59),Budget Tier
ORD-108072,2025-11-29,2025-12-05,CUST-3396,Customer_3396,67,Female,United Kingdom,Beauty & Personal Care,Organic Moisturizing Cream,3,26.83,8.0,0.0,6.92,Credit Card,Refunded,2025,11,November,Q4,Saturday,1,6,80.49,0.0,80.49,24.0,56.49,70.18,Boomer+ (60+),Budget Tier
ORD-101689,2025-06-03,2025-06-09,CUST-2750,Customer_2750,37,Female,Japan,Beauty & Personal Care,Sonic Electric Toothbrush,2,47.58,16.0,0.2,9.17,Bank Transfer,Cancelled,2025,6,June,Q2,Tuesday,0,6,95.16,19.03,76.13,32.0,44.13,57.97,Millennial (25-39),Budget Tier
ORD-110451,2025-08-21,2025-08-24,CUST-1791,Customer_1791,54,Non-Binary,United Kingdom,Beauty & Personal Care,Ionic Hair Dryer,4,78.05,28.0,0.25,20.37,Bank Transfer,Returned,2025,8,August,Q3,Thursday,0,3,312.2,78.05,234.15,112.0,122.15,52.17,Gen X (40-59),Premium Tier
